Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 13,Tolima,2  -  0,Envigado,Manuel Murillo Toro,2010,Finalización
Fecha 13,Millonarios,4  -  0,Cartagena,El Campín,2010,Finalización
Fecha 13,Once Caldas,2  -  1,Independiente Medellín,Palogrande,2010,Finalización
Fecha 13,Quindío,3  -  2,Santa Fe,Centenario,2010,Finalización
Fecha 13,Atlético Nacional,2  -  1,Cortuluá,Atanasio Girardot,2010,Finalización
Fecha 13,La Equidad,2  -  0,Pereira,Metropolitano de Techo,2010,Finalización
Fecha 13,Cúcuta,2  -  0,Boyacá Chicó,General Santander,2010,Finalización
Fecha 13,Junior,1  -  1,Huila,Metropolitano Roberto Meléndez,2010,Finalización
Fecha 13,Deportivo Cali,6  -  3,América de Cali,Estadio Deportivo Cali,2010,Finalización
Fecha 14,Pereira,1  -  2,Tolima,Centenario (Armenia)[30]​,2010,Finalización
Fecha 14,Cartagena,1  -  2,Atlético Nacional,Jaime Morón León,2010,Finalización
Fecha 14,América de Cali,1  -  1,Quindío,Doce de Octubre,2010,Finalización
Fecha 14,Envigado,1  -  2,Millonarios,Polideportivo Sur,2010,Finalización
Fecha 14,Independiente Medellín,1  -  1,La Equidad,Atanasio Girardot,2010,Finalización
Fecha 14,Cortuluá,1  -  1,Deportivo Cali,Doce de Octubre,2010,Finalización
Fecha 14,Huila,4  -  1,Cúcuta,Guillermo Plazas Alcid,2010,Finalización
Fecha 14,Boyacá Chicó,0  -  1,Once Caldas,De La Independencia,2010,Finalización
Fecha 14,Santa Fe,2  -  0,Junior,El Campín,2010,Finalización
Fecha 15,Tolima,3  -  0,La Equidad,Manuel Murillo Toro,2010,Finalización
Fecha 15,Atlético Nacional,1  -  1,Envigado,Atanasio Girardot,2010,Finalización
Fecha 15,Junior,0  -  2,América de Cali,Metropolitano Roberto Meléndez,2010,Finalización
Fecha 15,Deportivo Cali,3  -  1,Cartagena,Estadio Deportivo Cali,2010,Finalización
Fecha 15,Millonarios,2  -  1,Pereira,El Campín,2010,Finalización
Fecha 15,Boyacá Chicó,3  -  3,Independiente Medellín,De La Independencia,2010,Finalización
Fecha 15,Once Caldas,2  -  1,Huila,Palogrande,2010,Finalización
Fecha 15,Quindío,2  -  0,Cortuluá,Centenario,2010,Finalización
Fecha 15,Cúcuta,1  -  1,Santa Fe,General Santander,2010,Finalización
Fecha 16,Medellín,1  -  0,Tolima,Atanasio Girardot,2010,Finalización
Fecha 16,Pereira,0  -  0,Atlético Nacional,Centenario (Armenia)[31]​,2010,Finalización
Fecha 16,La Equidad,2  -  0,Millonarios,Metropolitano de Techo,2010,Finalización
Fecha 16,Huila,4  -  0,Boyacá Chicó,Guillermo Plazas Alcid,2010,Finalización
Fecha 16,América de Cali,0  -  0,Cúcuta,Alfonso López (Cartago)[31]​,2010,Finalización
Fecha 16,Envigado,2  -  2,Deportivo Cali,Polideportivo Sur,2010,Finalización
Fecha 16,Cartagena,1  -  1,Quindío,Diego de Carvajal(Magangué)[31]​,2010,Finalización
Fecha 16,Cortuluá,2  -  0,Junior,Doce de Octubre,2010,Finalización
Fecha 16,Santa Fe,1  -  1,Once Caldas,El Campín,2010,Finalización
Fecha 17,Boyacá Chicó,2  -  0,Santa Fe,De La Independencia,2010,Finalización
Fecha 17,Once Caldas,3  -  1,América de Cali,Palogrande,2010,Finalización
Fecha 17,Millonarios,2  -  2,Tolima,El Campín,2010,Finalización
Fecha 17,Deportivo Cali,1  -  1,Pereira,Estadio Deportivo Cali,2010,Finalización
Fecha 17,Huila,1  -  1,Independiente Medellín,Guillermo Plazas Alcid,2010,Finalización
Fecha 17,Cúcuta,3  -  0,Cortuluá,General Santander,2010,Finalización
Fecha 17,Junior,1  -  1,Cartagena,Metropolitano Roberto Meléndez,2010,Finalización
Fecha 17,Quindío,3  -  2,Envigado,Centenario,2010,Finalización
Fecha 17,Atlético Nacional,3  -  1,La Equidad,Atanasio Girardot,2010,Finalización
Fecha 18,Pereira,0  -  0,Quindío,Alfonso López (Cartago),2010,Finalización
Fecha 18,Santa Fe,3  -  0,Huila,El Campín,2010,Finalización
Fecha 18,La Equidad,0  -  3,Deportivo Cali,Metropolitano de Techo,2010,Finalización
Fecha 18,Tolima,3  -  0,Atlético Nacional,Manuel Murillo Toro,2010,Finalización
Fecha 18,Cartagena,0  -  2,Cúcuta,Diego de Carvajal (Magangué),2010,Finalización
Fecha 18,Medellín,3  -  2,Millonarios,Atanasio Girardot,2010,Finalización
Fecha 18,Envigado,2  -  2,Junior,Polideportivo Sur,2010,Finalización
Fecha 18,Cortuluá,0  -  3,Once Caldas,Doce de Octubre,2010,Finalización
Fecha 18,América de Cali,4  -  0,Boyacá Chicó,Alfonso López (Cartago),2010,Finalización
